Timestamp,value
1,1859.6985256453897
2,4048.5081049859537
3,37068.61355866174
4,37071.461614750515
5,36182.43311842713
6,34055.761229536045
7,29895.702044349873
8,25457.866034761122
9,22651.98152842006
10,21221.102748417983
11,20381.15222932426
12,19874.589271567413
13,19361.48893130062
14,19010.298094727535
15,19857.366973344597
16,23043.612733879676
17,27972.19259930385
18,31705.50432643686
19,33199.60246231803
20,32637.90021363964
21,34078.04130539251
22,34729.15079307925
23,34967.05291675895
24,35532.85686091572
25,36746.00922987517
26,34868.101992574055
27,34126.67390138798
28,33739.67895721767
29,33386.73342212019
30,32045.232904022865
31,28616.835429892944
32,25161.10727469795
33,22236.535574277805
34,20781.268318765426
35,20018.23898350741
36,19333.450672329844
37,18808.137630160996
38,18668.266197642675
39,19064.3594432093
40,21491.95981638287
41,25954.9144007555
42,29296.421406758745
43,32152.781681191627
44,33710.972314503735
45,34214.81136578274
46,34667.318767031626
47,35333.48079936213
48,36349.331356114184
49,37970.51650994694
50,38492.12613204814
51,37503.71176733689
52,38318.2555889807
53,38124.36081715645
54,34840.13780647174
55,29518.041381582683
56,24489.416018329768
57,22037.593964831158
58,21041.690790511377
59,20372.145985933646
60,19869.111267278386
61,19341.83376002216
62,19561.187508886447
63,21753.87165430099
64,26968.525222997723
65,33462.09413456816
66,38972.579197775456
67,37414.665524799915
68,42708.64079650261
69,43076.092374935375
70,43961.49338276542
71,44092.37840476001
72,44552.289138291984
73,46138.387415811136
74,44090.13420781516
75,41285.368091405566
76,42386.054797485776
77,42697.55164956968
78,38707.99485336882
79,32169.198666268745
80,26215.485268720706
81,23363.254893640926
82,21814.553836765324
83,20840.890707830476
84,20461.53634656632
85,19904.282941632257
86,20036.70652600073
87,22580.1856653997
88,28251.432955961922
89,34745.28413402019
90,39872.64735750285
91,41742.78174846913
92,42596.519425600825
93,41611.58911968731
94,43812.79104912455
95,43628.57567180303
96,44117.58273840672
97,46083.1636909869
98,44258.267359273705
99,41619.923132552634
100,42164.31562186092
101,41482.361890614244
102,38629.75988914894
103,32342.052761404244
104,26229.68306429784
105,23310.242842659623
106,21881.820179059017
107,21225.71348009508
108,20669.693595808363
109,20216.265886287365
110,20338.989714403317
111,22668.790843852683
112,28695.02666785498
113,34926.69138410966
114,39795.73888856236
115,41307.67823338127
116,42410.71126416532
117,40209.95810042667
118,42927.696389040546
119,43111.60098941127
120,43999.25443997287
121,45049.15952063849
122,43266.75508898936
123,39786.24129308189
124,41665.37328100993
125,41316.74070212187
126,38264.56483832801
127,31960.275322116842
128,26024.533725024547
129,23129.156133655986
130,21732.315660308213
131,21058.426964428447
132,20670.57341278354
133,20273.187278185927
134,20505.818474054635
135,22840.922247132436
136,27936.348294081876
137,34549.41631443477
138,38435.89144242507
139,37956.56295596214
140,40753.64924969622
141,41431.055204093296
142,41936.167734117334
143,42314.663673793526
144,42703.51558919853
145,44059.305553317194
146,41838.938922715475
147,39612.69244870207
148,39764.96308980048
149,40000.43560530329
150,37359.67367026448
151,31521.33081378811
152,20601.251939561178
153,22667.04627393306
154,21158.87111993943
155,20572.92897624695
156,20335.66934891793
157,19725.56651856972
158,19846.97260237157
159,22200.191475361695
160,28373.141261501845
161,34487.5478693521
162,39161.42175489613
163,40774.48170119293
164,41601.30116065273
165,41580.06744536995
166,41750.704163447546
167,41724.20261923085
168,42104.33629660297
169,43048.15380211821
170,40775.59862759094
171,38095.93180010376
172,37648.53196535346
173,36768.88066867083
174,34506.410036958514
175,30590.904042543756
176,26105.70363854548
177,23178.811052888857
178,21849.975562591244
179,20956.57804399414
180,20352.696594513225
181,19794.801594143835
182,19583.082444042073
183,20395.24351392175
184,23925.652493960646
185,28914.524269683192
186,32047.94122982674
187,33269.64399541541
188,33764.16681484766
189,34139.051268402276
190,34519.504059001054
191,34664.57442429215
192,35101.09867563595
193,35914.2872022706
194,36483.02922062941
195,33112.83070500509
196,34137.86653443702
197,33564.99763326158
198,32232.920969184597
199,29266.733034007837
200,25827.74205883818
201,23228.33437458259
202,21575.256051418088
203,20656.623814007067
204,20145.566751214945
205,19899.041635666545
206,19511.399208746072
207,19916.784455846806
208,22537.96426687992
209,26827.81061386737
210,30403.943133484467
211,32012.80278289953
212,32899.536076233635
213,33370.41825044736
214,34128.14496314581
215,34281.677098089356
216,35611.72517043487
217,37320.00864499954
218,38080.04010999275
219,37267.91567561024
220,38098.367217116764
221,38615.95630851585
222,35527.36133353263
223,29851.107412189052
224,25029.601629034936
225,23090.442373430105
226,21788.096437527907
227,21056.824140778037
228,20554.475816538772
229,20085.06668731545
230,20114.74320633861
231,22217.757941106564
232,27678.68239218152
233,33995.34155181312
234,39431.47068154906
235,41657.641925397285
236,42705.883176018804
237,43055.592530493734
238,43684.19330353705
239,43584.68167159389
240,43629.74521325154
241,45443.16367475084
242,43517.218704245046
243,40621.79895063039
244,41468.57563375542
245,42192.213615924375
246,39116.54170154987
247,32007.16779514321
248,26165.83624325531
249,23391.13513991356
250,22106.074313565674
251,21409.863575427113
252,20942.81996119175
253,20501.073053103788
254,20598.33493268289
255,23113.945717159328
256,29079.768325541674
257,35115.50022587658
258,39861.16313714949
259,41832.41579639171
260,42378.403868146284
261,42420.52222487371
262,43014.12079944993
263,45781.336514783725
264,42730.449622218046
265,45174.13325544829
266,42879.98990452838
267,41181.262328055804
268,41679.3546223459
269,42093.72845835003
270,38802.080001397866
271,32066.438406011825
272,26230.472162631035
273,23321.004363842927
274,22128.929009497842
275,21525.98898226508
276,21038.94880795865
277,20376.207522946195
278,20512.53369694839
279,23078.27467455416
280,28992.24166779614
281,35009.08062125666
282,39943.41372162988
283,41634.30597518356
284,42779.32566027215
285,42252.57328550018
286,42414.069567312734
287,45199.86248174026
288,43130.54917114425
289,44630.84261824049
290,43499.72837973814
291,40918.161227867975
292,40937.51644944059
293,41083.96265869909
294,38283.67239268543
295,31753.048639222892
296,26096.920930895772
297,23147.02810304612
298,21708.063516892867
299,21117.133504399622
300,20752.874180351202
301,20119.37406140597
302,20282.33209408947
303,23025.44747030289
304,27957.18615381352
305,34500.17881897862
306,39851.041731332676
307,41450.56035366689
308,42187.234062439544
309,42246.82587627879
310,42796.253706483556
311,38265.31761518422
312,42791.38697936608
313,43969.92827708162
314,41898.53838686785
315,40594.670471243975
316,44032.95279119205
317,40232.47241056009
318,37455.55905699044
319,31370.972188023374
320,25760.890432444834
321,22926.73710347321
322,21649.051562014865
323,20925.444189706923
