Timestamp,value
1,1390.9041126744987
2,10229.94159392812
3,129676.87036784836
4,140106.0747498099
5,143425.69847945706
6,146799.4976230134
7,148591.13131818123
8,149738.9795486777
9,147189.18105968233
10,146586.63177964388
11,150784.4623540973
12,153158.58708886386
13,155435.32518413145
14,157960.63206374313
15,159633.27213982947
16,158665.64987088763
17,156425.45242850136
18,146274.8664582222
19,127173.08217663213
20,113396.63177258598
21,106265.70209925048
22,101921.24913023885
23,99534.57186436428
24,99604.43536006294
25,103755.37879368968
26,117146.64265664532
27,130277.03723964123
28,142623.8163207174
29,146186.26554037677
30,148076.511090431
31,148706.47019345075
32,148035.65874582247
33,145633.28257306147
34,144900.80774462828
35,148397.58051824282
36,151727.0049996479
37,154805.8500009352
38,156300.8670522391
39,157131.3949971265
40,156358.58221400128
41,154553.47275734553
42,146798.08111556442
43,127615.84835928034
44,114015.42800800405
45,104809.77584132811
46,102253.63573931021
47,99656.50438468988
48,99529.89973921806
49,104641.42361852268
50,117023.61046280758
51,132928.78796802304
52,141817.43661137891
53,144328.55948051583
54,150942.98205926517
55,148095.06196156668
56,146830.53215620518
57,145357.0786914436
58,144997.94238524832
59,150030.68812225715
60,157928.5046573212
61,159277.93987262616
62,158708.35067366192
63,159086.84421542863
64,147011.08964056842
65,147692.1831402113
66,145741.573787454
67,127901.15506946959
68,114251.89164263483
69,106353.85076879637
70,102348.51379165119
71,89901.41878882328
72,99398.39266752973
73,104999.05787040223
74,118412.07700577853
75,133700.11670389483
76,143825.56367462146
77,145489.19774493302
78,145362.31601263938
79,147244.04909727193
80,150022.43023357927
81,146897.88700751035
82,146425.93039050832
83,147378.20885976503
84,149804.47372561807
85,153539.067809033
86,153378.60262724443
87,153293.76226656564
88,153833.02336508018
89,152550.12002656976
90,145310.45180584778
91,126749.07159702716
92,113248.96632882366
93,104681.74577833184
94,101661.69102653158
95,92916.0825495499
96,98786.2369309575
97,102932.02716204418
98,116884.68359862077
99,135488.5405180432
100,146705.73512224466
101,146023.04008191562
102,150030.56704478728
103,152036.2643698734
104,148803.15054828257
105,149384.57631242005
106,148818.7817351154
107,153443.34585541376
108,157297.61775692334
109,159997.76001831883
110,158675.3100979175
111,136748.1964513232
112,149611.8111240749
113,144862.49278784049
114,136985.46823233642
115,123373.3141218849
116,112104.51977464021
117,104574.86222500741
