Timestamp,value
1,852.4681000391605
2,997.1180920968688
3,1124.275288839306
4,1004.5581958526309
5,1074.1664431092559
6,1032.2701704366805
7,1055.5152240711927
8,1056.115243846774
9,1060.695367960776
10,1051.983194494674
11,1217.911524499852
12,1300.627958865579
13,1272.0156470734141
14,1213.5682061432003
15,1409.161480295118
16,1286.8513282563226
17,1281.464137678902
18,1189.3092085577307
19,1124.332340447699
20,1074.0315482187084
21,1113.812383171999
22,991.291546927199
23,1082.4133116925404
24,1021.1548365715062
25,1164.9034524919107
26,1128.31629982836
27,1133.3865365247143
28,1209.1471789155166
29,1245.5005285307982
30,1050.3121318619826
31,1176.0449111106736
32,1185.3522514298581
33,1118.2188007481748
34,1111.100592296108
35,1234.719201392816
36,1157.135925181031
37,1230.4718377664647
38,1123.9593813748838
39,1132.1637933463473
40,1025.663296844899
41,1030.319243120755
42,1002.6069430776088
43,955.0051439111239
44,951.9278308760832
45,1081.8492334429054
46,1102.0504261701954
47,1010.751816438381
48,1045.7310747932531
49,1090.6665260820314
50,1041.149228748014
51,1158.5931131885966
52,1099.8108555814074
53,1112.384283070243
54,1119.2005952420516
55,1207.3292690251646
56,1130.3565940304616
57,1076.5577332681498
58,1124.5786663435563
59,1101.061202209886
60,1095.4578927509403
61,1119.2237027941183
62,1130.886123760929
63,1079.3782286987712
64,1066.4057784272363
65,1121.0105749716804
66,1063.5211498982185
67,1021.8974112289764
68,1003.7287270297497
69,985.5341845353432
70,1052.5423248429122
71,1028.0466381751964
72,1064.4317289912642
73,1112.6098185250191
74,1056.7801859787783
75,1142.5206337483942
76,1088.6949427441239
77,1063.030631613771
78,1156.5348574606849
79,1105.1392549828993
80,1108.4748458610402
81,1083.6402174675063
82,1117.0630377996756
83,1142.9669712850377
84,1153.5001764050032
85,1136.1827450106725
86,1156.2465298756858
87,1149.0432224303127
88,1151.7177068694675
89,1248.314113045576
90,1100.7539141275245
91,1043.1850580560222
92,967.6578717258368
93,988.7713087605497
94,967.454096802602
95,999.7553770298426
96,1019.2900623560961
97,987.0705310336942
98,976.167372957535
99,1034.383397878285
100,1000.8063315101824
101,1010.4986868233427
102,1029.6897611950153
103,1038.4832045706635
104,1126.1613299605788
105,1059.282501747992
106,1089.6706380544256
107,1117.5972368467271
108,1173.298101689872
109,1254.9192666308443
110,1176.4308913916889
111,1300.9210164410083
112,1189.3731464515618
113,1205.452101676752
114,1221.0267426082776
115,1126.477975353161
116,1046.6316848716633
117,1002.0206398708765
118,995.5816756536183
119,994.4996691023584
120,1029.8577036734719
121,960.884483680183
122,908.5826359802147
123,940.2208731137338
124,899.5054000185871
125,961.0470030762762
126,977.7661967779405
127,952.1786493565569
128,1002.3564895575118
129,948.3295738218249
130,987.5460085667294
131,1055.595986606563
132,1162.1927225602612
133,1110.8327201780928
134,1086.713960076101
135,1085.3906326851045
136,1065.9117290712977
137,1072.4803393334153
138,1040.3470000366967
139,959.5755662876902
140,887.1360656407982
141,860.6058463893331
142,885.1480380122529
143,897.3827715138815
144,845.8843360244624
145,849.552675344812
146,871.0975301498813
147,867.3124088705464
148,873.7025426796097
149,903.1491298971878
