Timestamp,value
1,17.2
2,420.6
3,3146.6
4,3016.8
5,2960.0
6,2840.0
7,2900.6
8,3075.4
9,3658.0
10,4009.6
11,4280.6
12,3761.0
13,3231.8
14,2094.6
15,1384.4
16,883.2
17,626.2
18,557.2
19,779.2
20,1110.8
21,1725.0
22,2216.4
23,2616.4
24,2800.0
25,2888.4
26,3038.4
27,3157.6
28,2970.0
29,2913.4
30,2881.8
31,2667.8
32,2831.4
33,2737.6
34,3609.6
35,3931.0
36,3684.4
37,3170.6
38,2271.4
39,1429.4
40,922.6
41,614.8
42,518.0
43,715.0
44,1046.8
45,1561.2
46,2096.8
47,2588.8
48,2844.2
49,2778.2
50,2982.0
51,3054.6
52,3020.4
53,2931.0
54,2849.6
55,2667.8
56,2922.8
57,3208.8
58,4050.4
59,4454.0
60,4167.0
61,3179.4
62,2082.8
63,1222.0
64,765.6
65,580.4
66,469.6
67,712.4
68,1240.6
69,1690.0
70,2803.6
71,2973.6
72,3043.8
73,3560.4
74,3357.2
75,2855.0
76,3159.0
77,3080.0
78,2910.6
79,2996.6
80,3166.6
81,3944.8
82,4508.8
83,4429.4
84,4612.0
85,3014.4
86,1950.4
87,1312.6
88,867.0
89,595.8
90,614.2
91,867.4
92,1374.8
93,1870.2
94,2696.4
95,2982.8
96,3026.4
97,3538.0
98,3456.8
99,3243.0
100,3159.6
101,3056.4
102,3016.2
103,3222.0
104,3742.0
105,4247.4
106,4452.8
107,4757.8
108,4509.8
109,3585.4
110,2295.2
111,1556.8
112,988.2
113,732.0
114,607.6
115,747.2
116,1206.4
117,1510.4
118,2526.2
119,3330.6
120,3647.2
121,3694.6
122,3877.8
123,3793.2
124,3721.4
125,3600.6
126,3463.8
127,3479.8
128,3995.2
129,4587.8
130,4180.8
131,4634.2
132,4404.4
133,3354.2
134,2295.6
135,1464.8
136,899.8
137,636.8
138,532.0
139,779.8
140,1135.6
141,1731.2
142,2779.0
143,2941.8
144,3115.0
145,3570.0
146,3464.6
147,3328.8
148,3218.2
149,3207.4
150,3154.4
151,3131.6
152,3059.2
153,4266.4
154,4676.4
155,5146.4
156,4898.4
157,3744.2
158,2296.4
159,1459.0
160,938.6
161,650.0
162,607.0
163,914.8
164,1362.0
165,1843.0
166,2760.0
167,2924.6
168,2964.4
169,3348.2
170,3221.2
171,3077.8
172,2929.4
173,2710.4
174,2924.4
175,2903.8
176,3281.6
177,3705.0
178,4186.4
179,4583.8
180,4428.8
181,3614.2
182,2384.2
183,1515.6
184,970.0
185,705.6
186,615.4
187,842.0
188,1274.0
189,1798.0
190,2390.4
191,2694.2
192,3010.8
193,3059.0
194,3333.0
195,3225.4
196,3215.8
197,3062.4
198,2996.2
199,2928.0
200,3009.4
201,3325.4
202,3821.6
203,4302.4
204,4296.6
205,3669.4
206,2545.6
207,1602.2
208,1074.8
209,698.8
210,611.6
211,760.0
212,1109.4
213,1704.0
214,2231.8
215,2748.2
216,2970.0
217,2988.0
218,3119.8
219,3001.4
220,3297.4
221,3098.0
222,3084.2
223,2908.8
224,2841.2
225,3583.2
226,4187.0
227,4744.4
228,4614.0
229,3477.8
230,2223.8
231,1408.0
232,908.2
233,624.6
234,543.6
235,781.0
236,1284.8
237,1803.4
238,2873.0
239,3113.6
