Timestamp,value
1,15.303927625524206
2,1530.930461396863
3,11105.709592666186
4,11356.344303496893
5,11643.965074817186
6,11836.586401081438
7,11774.15087165428
8,11574.04373261747
9,11521.38350779613
10,10980.379069773639
11,10467.433344368794
12,9882.0266719227
13,9073.31791500019
14,8172.311950421883
15,7669.173742660798
16,7469.687364187897
17,7539.682386288114
18,7681.562714026904
19,8191.1163622563445
20,8608.103260275939
21,9238.89801343652
22,10059.826677235938
23,10201.946768438493
24,10401.322834878614
25,10718.204562401877
26,10772.932631191901
27,11303.581598188432
28,11380.13561258352
29,11604.006861826954
30,11935.335887885763
31,11864.9825494444
32,11825.926174353825
33,11378.604938833418
34,10937.779244980378
35,10493.532718620181
36,9852.742377590208
37,8999.919149024461
38,8414.26407394697
39,7704.923645521522
40,7441.207480120287
41,7526.169829859994
42,7892.952924670698
43,8454.515793876733
44,9080.58814710508
45,9508.196013509882
46,9992.352559977166
47,10365.489256720904
48,10643.540901243527
49,10783.581809750733
50,10930.196634262275
51,11244.182928739463
52,11801.772125183641
53,11833.019763100738
54,11821.003810712882
55,11723.73967615843
56,11887.236472752598
57,11339.796058684713
58,11141.63891921423
59,10721.518146127813
60,10056.607959514633
61,9090.304240961808
62,8310.288355338991
63,7665.927045170063
64,7009.959561237187
65,7702.177324685823
66,8009.766330970591
67,8401.589229770556
68,9013.430009341211
69,9310.18895172259
70,10190.889839604912
71,9572.519855521756
72,10539.773414444762
73,10851.974530179252
74,11027.949772646927
75,11058.490245659816
76,11380.988197118022
77,11768.585561470973
78,11551.687438766281
79,11751.776768835
80,11873.771094860858
81,11994.001754706109
82,11420.156028454849
83,10492.119309750662
84,9959.444880169634
85,9026.656474949234
86,8058.039947985099
87,7379.511142740189
88,7088.444066619586
89,7333.244042054315
90,7779.898815763292
91,8470.51280197674
92,9063.795311302682
93,9308.16696469936
94,10379.034046896317
95,9960.473479085887
96,10450.32637282711
97,10893.86255678742
98,11301.426421673907
99,10968.146475963924
100,11417.59090794744
101,11583.296196127483
102,11598.150450670451
103,11563.256796960686
104,11897.539311592345
105,11635.854120336127
106,11104.727688084338
107,10820.332184853429
108,10058.57648018698
109,9326.360988525903
110,8118.07521017985
111,7255.9751552679
112,7492.176002647233
113,7384.548001372266
114,7750.599679144896
115,8714.56546063583
116,8861.895386549731
117,9339.078341221288
118,10262.839649311207
119,10681.839520777827
120,10972.465386721835
121,11171.542863372904
122,11404.409310422236
123,11466.927584690753
124,11640.127757600623
125,11453.144604201692
126,11347.361753868634
127,11314.962102170219
128,11578.223724405803
129,11450.618421983743
130,10958.757976544784
131,10709.302267661564
132,10033.505000314528
133,9264.362350515636
134,8490.301249666474
135,7804.234908779102
136,7534.849647146421
137,7917.393680456867
138,8121.239659513434
139,8603.704546592338
140,9254.384133735872
141,9705.06258511062
142,10208.77583043407
143,10455.152137335728
144,10787.083283393487
145,11366.546019765683
146,11560.452858622402
147,11440.669911545583
148,11663.227253073763
149,11820.518829095066
150,12297.307699457484
151,12377.913998018776
152,12253.891795067531
153,12361.834305357734
154,11923.341768450304
155,11614.074876976807
156,10925.030876160738
157,9990.477816630799
158,8805.656898141424
159,8099.123251450928
160,7995.163081114605
161,7886.3836806173285
162,8462.591500394707
163,9040.45562811937
164,9643.10284382227
165,10588.726054755087
166,11265.531975915066
167,11310.503847865237
168,11603.690794468524
169,11239.368957771789
170,12268.296275828836
171,12390.587066495376
172,12831.076900890936
173,13164.787042518448
174,13045.208887102428
175,13118.990579399662
176,13004.196017687354
177,12589.474775264283
178,12175.855471069899
179,11786.784666938447
180,11071.106830687122
181,10135.610933658034
182,9165.548274447807
183,8539.78778293608
184,8305.173886790963
185,8400.600247501287
186,8794.59141098828
187,9295.728833916426
188,9783.370880753502
189,10385.734687201371
190,11040.670593308698
191,11340.22739652199
192,11675.377969700201
193,10623.329668159517
194,11796.488315080358
195,12025.357149386064
196,12158.04911001158
197,12225.011200487781
198,12243.436542698215
