Timestamp,value
1,3211.585
2,3876.8465625
3,3101.8416547072334
4,3021.4682041343667
5,2668.6023525145065
6,2786.5123219373218
7,2860.8841711878927
8,3071.2571922110556
9,3114.2785342185903
10,3134.7735607515083
11,3345.5280544637844
12,3204.527032842582
13,2989.0227221612727
14,2923.2697519890603
15,2919.0130103507763
16,2977.7619412734653
17,3217.5053842756183
18,3653.6166622340425
19,4801.111952351485
20,4414.7315516480285
21,4059.7268302292264
22,3537.4767600532227
23,4888.110198087432
24,3112.1052787870317
25,2918.7369261766603
26,2722.230321715818
27,2663.219461722488
28,2482.353593502377
29,2722.622940821256
30,3889.1297805664612
31,2635.879502351097
32,2757.8813089758346
33,2746.0108695039457
34,2753.25099517491
35,2995.891719867211
36,3037.389440564866
37,2982.76475094238
38,2907.135109695218
39,3144.8848972602736
40,3096.380697586727
41,2632.629642953201
42,2676.7390987460813
43,2413.724052947598
44,2362.978588791357
45,2527.7245922778775
46,2821.3470034495276
47,2776.0984649122806
48,2664.4880484189725
49,3031.8501262626264
50,2766.095513378465
51,2760.834203601108
52,3362.3423470333746
53,2803.2227971845673
54,3380.365783945465
55,3643.2397976434427
56,3272.8827288732396
57,4105.267350905218
58,3274.7792276422765
59,4145.168513480981
60,3722.9273237439224
61,3186.5294950331127
62,3216.151973140496
63,3472.511648961854
64,3049.381442256519
65,3268.880732356857
66,3303.735579064588
67,2608.9896728672225
68,3458.472782489937
69,2763.34977303989
70,2569.3482125077785
71,3105.214960191083
72,3217.851799450549
73,2560.481058806489
74,2752.2316384964683
75,3059.2201812688822
76,2549.475004241396
77,3100.494160958904
78,2656.5304572588343
79,2635.3978525641023
80,2690.79598669924
81,3828.932216658525
82,2986.311908893709
83,2762.8062945746306
84,2921.0593827660723
85,2868.8148973607035
86,2752.5384673790777
87,2952.8943284869397
88,2960.6501253581664
89,2912.130332073434
90,2642.4867048248307
91,2564.845090125392
92,2649.4608957415567
93,2601.0942623521228
94,2703.0965826023394
95,2319.9584663120568
96,2227.720693326626
97,2113.4675724248928
98,2459.334610350981
99,2515.9608365633076
100,2401.72913984052
101,2396.8693806306305
102,2649.2989618035613
103,2589.2954490546217
104,2910.573039953677
105,3277.22379372428
106,3127.0582467532467
107,2522.9096802963777
108,3002.2798382045926
109,3312.1653450590766
110,3177.7817165397173
111,3015.129297642436
112,3012.006554841602
113,3205.369861111111
114,3239.85525274056
115,3872.8393379604913
116,3734.0928348653974
117,3412.2095695754715
118,3260.2088278605283
119,2516.4693153891167
120,2482.8365147412756
121,2524.576215813028
122,2483.328671660253
123,2693.1958266533065
124,2918.075065940367
125,2802.4704106311433
126,3584.3704015323497
127,3210.8726802128685
128,2867.492301243916
129,3008.863674976916
130,2887.6331204886174
131,2819.0214961706783
132,2667.1510684670548
133,3113.9083952702704
134,2716.7525448430492
135,2756.6137998753115
136,2857.9865750591016
137,2667.7300564259162
138,2732.8442830423937
139,2466.9662277580073
140,2106.3279258241755
141,3165.324190844616
142,3015.95348907767
143,3028.0829521441888
144,2739.3220357142854
145,2543.948151900503
146,2136.8306874658656
147,2220.0725537775443
148,2252.5759726962456
149,2320.584517167382
150,4030.3456979927005
151,5363.619579718004
152,4229.874930555556
153,4161.135365987892
154,3804.874229096182
155,4041.3938285482122
156,3909.64029610103
157,4089.3868419258047
158,3810.003465794769
159,3149.6244587781734
160,2655.991360274341
161,2737.109417234966
162,2685.6063782051283
163,2566.9657957393483
164,2988.9602255351683
165,3750.086867575122
166,3233.465481651376
167,3200.09380998703
168,2937.5869157608695
169,2601.452269836463
170,2723.574690803383
171,2713.8231719022688
172,2729.7011356425173
173,3970.336447208738
174,3368.6188702137133
175,3041.2394148406374
176,3101.8780408970974
177,3026.01311132466
178,3092.1306595092024
179,3100.3898783437676
180,2993.1468226256984
181,3128.891134119583
182,2918.3734776902884
183,2931.124333333333
184,2829.745860655738
185,2593.6095264623955
186,2472.3479987608425
187,3291.3434349538293
188,2494.965709342561
189,2476.0797227300422
190,2282.585060369318
191,2433.71190591245
192,3143.20509765625
193,3060.8180911644536
194,2927.57360302274
195,2829.954068047337
196,2576.460432611142
197,4436.1098052920615
198,3759.9883189655175
199,3007.6160818273092
200,2279.8802826956025
