Timestamp,value
1,1.1426716666666668
2,5.166405321503519
3,1.8544095841281667
4,1.20238378477333
5,14.521101661566485
6,1.8248240818253503
7,1.1607373135758967
8,15.15364066389832
9,1.8374378989647397
10,12.488323528729774
11,2.491254022815776
12,15.121945666666667
13,6.462238922514307
14,3.1240272501671753
15,3.8082918346906927
16,1.8201821306321115
17,2.4948080522924303
18,7.816732819242468
19,2.473777861538965
20,1.8299644519824076
21,7.170762017903844
22,7.157135880499184
23,10.51157593026747
24,2.5493932894630933
25,9.824770335439737
26,20.5002380713418
27,7.822283292265463
28,5.159199224587661
29,11.827913087384252
30,15.817567504484957
31,13.155164902959642
32,17.828363151150608
33,13.829271444293893
34,11.135052337078234
35,21.80729495398567
36,13.149701938152548
37,9.134353467292112
38,6.491568736651991
39,5.150392248090703
40,14.467596408043446
41,3.1508381536949455
42,11.144570720654857
43,5.870446765202012
44,2.5012939639183736
45,1.83527675306721
46,9.165468320133149
47,7.86146848758472
48,1.2028020447032
49,4.501822213232189
50,5.823613578121482
51,1.8447802700728166
52,9.137145946451783
53,9.154488991121761
54,5.8211740827220675
55,12.47417866480231
56,7.149409511096821
57,1.8420883223635434
58,6.484969755664268
59,15.146555317059635
60,17.119250666666666
61,16.46227641478729
62,15.14228529700815
63,13.147380038036076
64,13.140496047210553
65,25.13352567245107
66,19.1574860848052
67,9.81427019610996
68,3.841113376675066
69,13.871205851107042
70,12.529393127417654
71,0.5102971390568466
72,9.819982817989414
73,11.169794124031585
74,9.1566766396656
75,1.8127391791231346
76,9.145578899443072
77,16.489557092285715
78,3.811831810618324
79,4.4837260347212125
80,2.490821447185324
81,13.84461731444342
82,9.149193348158368
83,21.813671854447467
84,5.1424022526246285
85,23.80407640462201
86,23.804388967376237
87,6.463087466355234
88,7.806944562126996
89,22.49999328539325
90,5.136535286580802
91,12.491378620963252
92,7.1487794287867095
93,7.83273026874553
94,17.163967141822468
95,7.84505024091395
96,5.167996327087663
97,1.8397553733925418
98,5.190975073118573
99,3.83033494106418
100,9.155348205958402
101,2.480467124149795
102,1.8629245489469533
103,9.836598519509566
104,1.1437187208549984
105,1.8082180168914002
106,9.812915769260366
107,14.461769647891812
108,5.776643333333333
109,15.121521570861576
110,10.463089989473414
111,9.12406058812
112,4.464530192542784
113,5.135205581242188
114,5.124166333333333
115,4.6827752774515465
116,5.453659019609245
117,0.7613322573655527
118,8.681681099127637
119,7.255605012436287
120,7.8465873794837
121,0.500258485801291
122,1.1592042578585218
123,3.156741816238833
124,5.17036262827412
125,0.4877267764411573
126,3.8277859644235135
127,3.8056671435800933
128,1.8178791832278076
129,13.858577561293714
130,7.174144464772716
131,0.474166465886755
132,17.118567333333335
133,6.448324666666667
134,3.117986666666667
135,5.805385134773496
136,5.806830535099938
137,3.8103554493928176
138,1.1583945721548135
139,0.48339178063731403
140,3.1458839905269596
141,1.1613891617088186
142,2.492549200638781
143,2.502967190060908
144,1.8267642919509541
145,5.159947193428287
146,4.485899215582858
147,1.1342447414661043
148,1.8150611884742938
149,16.483915566415924
150,1.136094976979056
151,4.46777837899428
152,1.148026875136136
153,15.813862383672186
154,1.797847681351769
155,5.132863619599986
156,1.1426457791875373
157,11.782264601778225
158,3.1377324493928174
159,11.114579333333333
160,7.798750081441471
161,5.130859910494617
162,5.79972168283872
163,4.471625846117612
164,13.8266058098704
165,8.526883440893142
166,2.510933731543227
167,6.52257479254008
168,1.1638834702616894
169,0.5180557538298399
170,13.181967101412203
171,7.856165570112297
172,2.47969982978418
173,2.4871706645542795
174,17.156545692812344
175,9.172558250666254
176,2.5031609261494334
177,6.500119648522596
178,10.469271811829634
179,4.484604466104899
180,0.49905022484814326
181,3.7995928727753867
182,16.452562333333333
183,3.134020550821153
184,4.473682327199945
185,9.798413541603592
186,17.114122333333334
187,12.477961997408904
188,5.83302813176655
189,7.797371333333333
190,3.86458313243328
191,15.201656646685644
192,9.172704157220545
193,4.513517169733187
194,2.5035147125769868
195,5.16487524817244
196,5.1783651741752434
197,12.489074782868718
198,3.8319161660023044
199,0.51363514679792
200,5.836144077645733
201,11.825657228793661
202,5.8199906925079015
203,1.1467829865324248
204,7.149656713969335
205,14.465486294759485
206,2.46349161165594
207,3.1400296696908776
208,7.81971893115272
209,3.1425685909872896
210,1.8110683826536835
211,0.49366367321664534
212,14.511104179045004
213,3.8438881552836768
214,1.1613692364717878
215,4.507795193237838
216,0.5020834160038636
217,1.1814490699305273
218,7.819546406282163
219,4.489275969215295
220,17.141645629470123
221,9.831947923328103
222,0.50370251119214
223,1.8385781837159298
224,15.20393118205262
225,6.47970192266834
226,1.1910586880122065
227,2.4659619168476747
228,6.479892086346894
229,4.4646121668169085
230,8.482993477799544
231,13.14104289596088
232,7.121441659682191
233,9.147147540736203
234,14.474651334790261
235,13.811775559285486
236,3.1419027429326145
237,7.15855285244105
238,11.179937171339168
239,15.81566886427641
240,7.830916366985104
241,4.4940000932293165
242,13.162312099946833
243,1.8250254366019032
244,3.8185362071616953
245,7.83140364680147
246,5.834165927452964
247,1.1768564497257967
248,1.1739785860013703
249,5.18478238779288
250,3.8257398534140132
251,8.48194241783999
252,5.130474430591712
253,13.12628491759139
254,13.795422788327777
255,13.793015471764006
256,11.138648654293775
257,5.134340332054182
258,16.47001619449043
259,7.135542548625751
260,12.464865690178335
261,2.467444370735999
262,1.1371089647886607
263,9.823783520488613
264,14.48822561015366
265,5.138973583514342
266,5.1653032206584095
267,10.474744046080282
268,14.498488591464378
269,13.812143589565208
270,15.143605598029955
271,12.475485561861824
272,11.137978943522564
273,10.490169176889237
274,16.489711839424263
275,0.465984187225653
276,1.1440048210779807
277,15.833272723313128
278,7.831050391623809
279,7.8018708437328534
280,11.79923646328305
281,7.149536215088349
282,18.470662006802844
283,11.805461379413615
284,5.144318850092093
285,7.833187951889211
286,15.14150200096595
287,13.171886858811115
288,8.50715763649745
289,5.185263463647117
290,17.818240005753974
291,7.171218332968267
292,4.472421032439267
293,2.4903624876044965
294,16.514003771934117
295,3.1629688386333297
296,1.8200597294042449
297,5.820400740444504
298,14.491236504339165
299,7.192355425009357
300,0.4981761298678833
301,22.466918029993963
302,5.14700005542697
303,1.17100441835105
304,3.7912117031307115
305,1.8292644988176399
306,3.7969827038403015
307,0.47278963017420067
308,1.1361448200089426
309,3.1433562232613323
310,7.817954052577311
311,0.49441175719723
312,7.818576832204164
313,9.835450254518124
314,9.137654496561236
315,5.793911311727374
316,18.506945320689706
317,19.160767471513882
318,6.488207571929766
319,6.488358435640184
320,19.140618859679563
321,16.494204438668053
322,3.168456697304837
323,6.483982931791599
324,2.4902040800155665
325,1.16234009621299
326,5.17150508222373
327,5.132359241044686
328,9.79922521023085
329,1.7986482509247212
330,4.471672060364127
331,1.8054650536353947
332,3.15535196797055
333,13.825843260310457
334,1.1371357410949403
335,1.1464881071263273
336,6.495939419843993
337,7.810022781186574
338,5.811241289554868
339,3.83673718177012
340,5.816412195789714
341,5.15763985061981
342,11.176567415987948
343,3.84486789901365
344,6.481437416667206
345,7.824288933305275
346,7.141744103927606
347,6.484314567769903
348,3.1402076394751943
349,14.474568212225572
350,3.125276
351,6.453714333333333
352,3.154482188978143
353,3.130129740706936
354,15.12542637647311
355,1.8174742259362384
356,0.49846684543728
357,0.47361621935784465
358,1.1891066892422566
359,0.48896143693318667
360,3.8296345109738232
361,3.857041860997253
362,4.496907602839927
363,0.4805302317954597
364,3.8231727229649177
365,0.4720960989303697
366,3.8261658264164287
367,6.48418169147201
368,0.48469960002653306
369,4.494380144289667
370,1.1685950840624033
371,0.48464547714263234
372,3.82465012992895
373,17.15664610537699
374,7.138082670554637
375,9.805711520135869
376,13.808408738143738
377,14.457845572916463
378,16.457674371614694
379,7.140671339191065
380,14.468168451737256
381,11.163252547385719
382,6.470806500791375
383,1.1658477039823432
384,1.1538923611661132
385,1.1612261178341468
386,10.482940542560106
387,11.807981060038122
388,11.84541213358112
389,4.490585679766389
390,5.147759765015948
391,1.8259455308276262
392,0.49555344499983667
393,5.161326054619491
394,9.180915216345829
395,11.127858000000002
396,5.124735333333334
397,17.801322849140405
398,8.459385666666668
399,14.474371149277141
400,6.463338526560563
401,3.1200216666666667
402,1.131428432263703
403,0.46857561073314263
404,7.154231415436029
405,9.164016930166857
406,5.212943870155438
407,0.4818602852127687
408,4.484027919549595
409,1.16639874316577
410,0.48121084169720296
411,3.808133232773317
412,5.833095798195405
413,11.143057433678235
414,13.839602264482664
415,3.1765695464155974
416,2.506716291224783
417,11.17619099052696
418,1.1789783360763557
419,1.832446325292091
420,0.5056568789057233
421,10.498832101464584
422,12.49894909187462
423,8.508290793744786
424,21.15947452978273
425,3.1602087281187767
426,13.17694413248826
427,9.875963296909601
428,12.553426738514851
429,3.874232735405298
430,7.885430212686749
431,14.50077652385096
432,8.483987149626211
433,4.4929031432324
434,3.8140732083792126
435,1.814612317648787
436,1.1534262948289211
437,15.14961001903698
438,9.819079670823788
439,1.154879390827596
440,1.8144377804912921
441,5.812435333333333
442,17.16463424102291
443,2.513651987125966
444,11.143476999999999
445,15.147974056048326
446,17.15021386999791
447,17.813874000000002
448,5.158143487305321
449,0.4935745069878326
450,11.838194540004707
451,4.5219321278579
452,5.190943292742666
453,1.1964910741131929
454,4.531479651404204
455,5.196067527709656
456,4.523595026244036
457,12.518984322618346
458,6.518527667479451
459,17.839949680129354
460,9.184423323974865
461,5.845180662515901
462,3.1717429913724655
463,5.169475580250045
464,13.173665288631367
465,4.503959961170902
466,2.5017398135577955
467,7.809669666666667
468,21.795047666666665
469,3.1422018400442
470,1.7901550000000002
471,6.4543013333333334
472,8.469658941737535
473,2.463883630655315
474,3.798661367932217
475,4.455258557150496
476,5.167068216203567
477,4.4642623713776475
478,4.478780454456632
479,11.135961591455276
480,5.808949908139353
481,7.81574853927555
482,13.15561715992704
483,11.16007879406988
484,15.8087566424605
485,6.469690839725704
486,24.492522589394753
487,16.483148722882543
488,11.820774668647617
489,10.48204185104382
490,13.811572484656082
491,7.171510842232499
492,0.471339
493,5.819758289183298
494,13.834576261565624
495,3.1490646971409824
496,11.156779740213215
497,13.15133244246733
498,11.139555
499,6.50251833990342
500,7.156156158410295
501,8.49222017371387
502,8.50300628514268
503,9.155577326720678
504,6.508402156644697
505,8.500775577495764
506,1.8322520336065498
507,0.5008776266745346
508,1.1585959626795657
509,13.843552745151186
510,3.829401431395532
511,2.5173857563936477
512,10.533920788382554
513,9.839153118715815
514,3.8229523666566965
515,2.481864
516,11.811926
517,5.815980734802384
518,4.482909421160586
519,1.8033636666666666
520,1.1614681090045436
521,2.50191791844341
522,3.1532411200855663
523,3.1535133309495573
524,1.143184578314193
525,4.4763798207664545
526,2.485133700102512
527,2.4825474343230796
528,0.481460615752624
529,3.8347019608516355
530,4.49589997836107
531,0.4919302245074617
532,3.8280563094222586
533,4.49913751400964
534,0.49047162128270466
535,3.8392036560155307
