Timestamp,value
1,13.407855251048415
2,2641.260922793726
3,19064.819185332373
4,19695.888606993787
5,20327.930149634372
6,20833.172802162877
7,20647.70174330856
8,20072.68746523494
9,19384.76701559226
10,17951.15813954728
11,16654.26668873759
12,16003.053343845399
13,14914.835830000382
14,14250.023900843766
15,13953.947485321596
16,14056.174728375794
17,14453.164772576227
18,14805.925428053808
19,15603.032724512688
20,16105.406520551876
21,16752.79602687304
22,17903.253354471875
23,17787.493536876984
24,18002.64566975723
25,18548.009124803753
26,18507.4652623838
27,19449.563196376865
28,19790.27122516704
29,20294.613723653907
30,20988.871775771528
31,21062.1650988888
32,20820.452348707648
33,20019.609877666837
34,18265.958489960758
35,17056.065437240362
36,16021.084755180415
37,14829.238298048922
38,14557.12814789394
39,13980.447291043045
40,13959.814960240574
41,14437.539659719989
42,15267.905849341396
43,16194.031587753465
44,17114.37629421016
45,17455.192027019762
46,17887.905119954332
47,18142.17851344181
48,18442.881802487052
49,18788.963619501465
50,18878.39326852455
51,19433.765857478928
52,20583.14425036728
53,20735.039526201475
54,20792.407621425766
55,20779.67935231686
56,20851.672945505197
57,19470.792117369427
58,18232.87783842846
59,16989.036292255627
60,15946.215919029264
61,15001.208481923615
62,14537.776710677983
63,14109.854090340126
64,13254.319122474373
65,14823.954649371646
66,15549.932661941182
67,16090.77845954111
68,16786.260018682424
69,16930.37790344518
70,17578.179679209825
71,16171.439711043513
72,18035.746828889525
73,18143.549060358502
74,18698.699545293854
75,19261.98049131963
76,19602.976394236044
77,20457.171122941945
78,20192.774877532564
79,20506.95353767
80,20580.942189721718
81,20043.20350941222
82,18331.512056909698
83,16554.838619501323
84,15306.88976033927
85,15038.912949898468
86,14165.6798959702
87,13446.422285480377
88,13309.888133239172
89,14070.688084108631
90,14945.597631526583
91,16073.62560395348
92,16752.790622605364
93,16746.13392939872
94,18061.668093792632
95,16938.146958171776
96,17874.25274565422
97,18249.72511357484
98,19146.052843347814
99,18693.292951927848
100,19675.581815894882
101,20110.192392254965
102,20180.100901340902
103,19904.513593921372
104,20053.07862318469
105,19024.308240672253
106,17756.655376168677
107,16882.86436970686
108,15607.352960373959
109,15067.321977051806
110,13940.9504203597
111,12955.1503105358
112,13996.152005294465
113,14037.096002744533
114,14893.599358289792
115,16681.930921271658
116,16517.39077309946
117,17167.756682442574
118,17999.479298622413
119,18033.079041555655
120,18297.73077344367
121,18648.48572674581
122,18931.018620844472
123,19140.655169381505
124,19558.855515201245
125,19305.689208403386
126,19230.92350773727
127,19150.124204340438
128,19161.247448811606
129,18313.436843967487
130,17736.71595308957
131,16784.404535323127
132,15662.610000629056
133,15174.524701031272
134,14685.00249933295
135,14143.669817558204
136,14169.899294292843
137,15197.987360913734
138,15710.479319026868
139,16427.609093184677
140,17373.168267471745
141,17678.92517022124
142,17638.55166086814
143,17968.504274671457
144,18459.166566786975
145,19163.092039531366
146,19656.305717244806
147,19552.539823091167
148,20108.254506147525
149,20433.63765819013
150,21440.215398914966
151,21624.227996037553
152,21448.583590135062
153,20457.268610715466
154,19170.28353690061
155,18081.749753953616
156,16951.661752321474
157,16236.755633261599
158,15314.913796282846
159,14739.246502901857
160,15051.72616222921
161,15122.767361234657
162,16318.183000789413
163,17166.111256238742
164,17924.20568764454
165,19334.452109510174
166,19771.063951830132
167,19696.407695730475
168,20242.981588937047
169,19130.537915543577
170,21315.39255165767
171,21703.374132990753
172,22732.75380178187
173,23619.174085036895
174,23166.017774204855
175,23334.181158799325
176,22726.79203537471
177,21473.949550528567
178,20165.3109421398
179,18989.769333876895
180,17713.413661374245
181,16657.021867316067
182,15946.896548895615
